build_id,schema_version,sop_version,date_time_utc,operator_id,lab_site,format,support_type,lipid_CL_frac,lipid_PE_frac,lipid_PC_frac,cholesterol_frac,buffer_pH,ionic_strength_mM,temp_C,extrusion_used,extrusion_pore_nm,extrusion_passes,size_mean_nm,size_pdi,turbidity_od600,visible_aggregation,assembly_method,detergent_type,detergent_conc_mM,detergent_removal_method,atpsyn_present,pump_present,scaffold_present,repair_present,atpsyn_to_lipid_ratio,pump_to_lipid_ratio,scaffold_to_lipid_ratio,repair_to_lipid_ratio,orientation_method,orientation_score,defect_proxy_before,defect_proxy_after,leak_proxy_baseline,leak_proxy_after_repair,stimulus_mode,stimulus_intensity,pmf_on,pmf_off,pmf_decay_tau_min,ATP_rate_on_uM_per_min,ATP_rate_off_uM_per_min,ATP_yield_window_uM,on_off_ratio,coupling_efficiency_proxy,energy_membrane_score,QC_REAGENTS_OK,QC_MEMBRANE_STABLE,QC_BASELINE_LEAK_OK,QC_ATP_BACKGROUND_OK,QC_ONOFF_OK,QC_PMF_OK,QC_REPAIR_EFFECT_OK,qc_status
IMM-00558,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.12992958885402858,0.26920942839111844,0.6008609827548529,0.041231993948655746,7.175534237035696,157.8217083414507,19.703054485738992,True,50,9,48.59652555695255,0.15167438510011524,0.1778744484040996,none,detergent_removal,CHAPS,0.576925576892109,dialysis,True,False,True,False,0.006293881907518482,0.0,0.004572495647712653,0.0,gradient_insertion,0.778963025357611,0.2222661670241057,0.2222661670241057,0.7905727293819153,0.7905727293819153,NONE,0.0,0.11039062787258534,0.11039062787258534,26.99698412100509,0.18815067637906885,0.18815067637906885,3.7630135275813767,1.0,0.8372586675964321,37.91001109803216,True,True,True,True,False,True,True,PASS
IMM-00559,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.0808893985592319,0.19281586692249628,0.7262947345182719,0.08051491206453464,7.387291877009688,181.80876221315776,24.641863578019393,True,100,15,108.72401850395441,0.21551528903158948,0.3673398780796776,none,detergent_removal,OG,1.8999473211151232,biobeads,False,True,True,True,0.0,0.010342163213475638,0.0028641368934862036,0.0012856065272140635,none,0.546230848309389,0.4808315335120345,0.4822353844163557,0.9818252144766525,0.8138629485304824,LIGHT,0.6082335089559393,0.6026300318555512,0.03410839464882958,18.62638772116447,0.33635612722334424,0.3264854254879405,6.7271225444668845,1.0284880719629208,0.8405576635730668,35.75030487516698,True,True,True,True,True,True,True,PASS
IMM-00560,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.12035520825110613,0.08188249164965793,0.7977623000992359,0.06348871351455829,7.272441977671483,114.44087444774843,22.43547558390442,True,100,12,122.61198040316306,0.13853622376417452,0.047359136654018266,none,film_hydration,OG,0.8622680599664417,biobeads,True,True,True,False,0.02113582016242643,0.0018463490120445383,0.002391991001025246,0.0,none,0.5042797111122854,0.27654626826366707,0.27654626826366707,0.777019267532037,0.777019267532037,LIGHT,0.4710202854624868,0.34808080961314947,0.006965575974179423,24.599954252410953,0.3933232057467887,0.3035433985875904,7.8664641149357735,1.277489225714778,0.9127011179402174,38.50154984284749,True,True,True,True,False,True,True,PASS
IMM-00561,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,patch,polymer,0.14390310515834678,0.24533168028520272,0.6107652145564505,0.10643373734333761,7.6252561589407195,149.63020424296124,17.596817245846925,False,0,0,185.08589795171295,0.22679179412140757,0.2601998167235088,none,microfluidic_mix,OG,3.108461018614794,biobeads,True,True,False,False,0.004764996450239942,0.0028335755720055415,0.0,0.0,gradient_insertion,0.5224878550046407,0.5374149599265869,0.5374149599265869,1.0823274438483377,1.0823274438483377,LIGHT,0.3990802470597387,0.2856376513654642,0.026647053956491685,14.846877726956489,0.4028784558744083,0.3888382157759775,8.057569117488166,1.0343417996573103,0.6686878594460128,31.170841471422925,True,True,True,True,False,True,True,PASS
IMM-00562,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.11778588004079757,0.16072806414540025,0.7214860558138021,0.004766793904106043,7.460769863273198,165.97489519810802,26.053620192716725,True,80,8,109.02615034345047,0.24350771571036633,0.35692940118554983,none,detergent_removal,OG,3.5141993139290246,dialysis,True,True,False,False,0.03,0.0028490859324787534,0.0,0.0,none,0.5813713581741785,0.6117676756948882,0.6117676756948882,0.9697778623925741,0.9697778623925741,LIGHT,0.8842280828188841,0.6517830805774432,0.03220902990615526,17.232611240756327,0.5741475203209079,0.2972423546945409,11.482950406418158,1.8728505558250161,0.9297540102436396,35.96318661447781,True,True,True,True,False,True,True,PASS
IMM-00563,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,patch,polymer,0.20283928781724733,0.26970536265265105,0.5274553495301018,0.0,7.413441812284943,159.53613678932481,16.683582743951792,False,0,0,137.7294871680188,0.1253356154448938,0.13631511258181983,none,detergent_removal,OG,1.1058702386232424,dilution,True,True,True,False,0.005349559644694099,0.005255700539559564,0.003987923072597247,0.0,none,0.5223851752278567,0.21333503495140496,0.21333503495140496,0.8135981906515205,0.8135981906515205,NADH,0.02,0.04590598124869724,0.026825984942451832,25.801314289884623,0.22437331672608896,0.22437331672608896,4.487466334521779,1.0,0.8196849293258001,37.30175686565034,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00564,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.15819935356374495,0.08866018939070638,0.7531404570455488,0.044361397587522194,7.240627290768907,78.18871453642318,27.212236809011735,True,50,11,40.053021154763684,0.1777765394150292,0.0713710948894786,none,detergent_removal,OG,1.6057852633697818,biobeads,True,True,True,True,0.005611753155545588,0.006848096503829627,0.00391766407204826,0.002746284405411492,none,0.5179931660667969,0.25357006547712746,0.2395960268697671,0.8053210155863323,0.7928412447733606,NADH,0.343299158320265,0.38112672607143927,0.0316072661707185,20.559783189001145,0.26424948105314905,0.23866570295492037,5.284989621062981,1.0989067271229513,0.8499695974867004,36.473207157424646,True,True,True,True,False,True,False,CONDITIONAL_PASS
IMM-00565,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.06033305081130407,0.17418917279174606,0.7654777763969499,0.0462452423466999,7.64603322957879,131.68465564232676,25.37763159721308,True,80,14,98.53939414855799,0.15061522906822378,0.1942280184873822,none,detergent_removal,OG,0.5023449511654318,biobeads,False,True,False,True,0.0,0.0017043158001801156,0.0,0.0027289274658619427,affinity,0.8224471240641793,0.3657130014982533,0.3239936300125415,0.8508399102661768,0.7299377184496328,LIGHT,0.4869712823242501,0.40718165798191874,0.05238520047132892,17.415922367981082,0.3209617896576034,0.31412566304731915,6.419235793152068,1.0204597472338308,0.7989627774018351,35.21506381402162,True,True,True,True,True,True,True,PASS
IMM-00566,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.15128613907491947,0.2181465566952744,0.6305673042298061,0.030007532708456654,7.27695976854783,103.68474715305508,22.185384870887297,True,80,15,77.72891698635094,0.0793978788414906,0.1692469053533851,none,film_hydration,OG,1.0751991405679648,dilution,True,True,True,False,0.002430690504069664,0.010233080207401105,0.001829640884747757,0.0,gradient_insertion,0.6948158610405025,0.19710200271207945,0.19710200271207945,0.798965109382282,0.798965109382282,NADH,0.1332390711867874,0.2266803740583289,0.05482051030124138,18.657213287528492,0.32277087303446766,0.316341549831617,6.455417460689353,1.0191154592885399,0.7644185827900353,34.79196334845919,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00567,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.10535260147926694,0.24176615297870385,0.6528812455420292,0.0,7.552172455145095,168.7996440554558,18.21514830023526,True,80,9,81.25652637964347,0.14283789344020417,0.26971614201946925,none,detergent_removal,CHAPS,2.0935675049710967,biobeads,True,True,True,True,0.001225348666127579,0.004841618804210975,0.0012124445352944345,0.00041485302315205386,none,0.4857337269126838,0.311607961676573,0.2639357526244159,1.0092515342307937,0.8025709114110886,NADH,0.2930320876657548,0.26866503260653934,0.02368711571192619,24.86111081196322,0.34683887930584656,0.3311834117582212,6.936777586116931,1.044579177214679,0.8490593191695652,37.57351018470028,True,True,True,True,False,True,True,PASS
IMM-00568,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.0878584735514628,0.1497136746834097,0.7624278517651275,0.016745047159453758,7.311774562104822,152.86348402339516,21.200978406985485,True,80,14,75.61894681356551,0.2304289725825641,0.27461797018394524,mild,detergent_removal,DDM,1.7656246767981072,dialysis,True,True,True,False,0.021850100451677793,0.008003386511204195,0.001811402444423281,0.0,none,0.46886691696673966,0.5055286087448867,0.5055286087448867,0.9608723596249359,0.9608723596249359,LIGHT,1.038524578246302,0.8896105534514523,0.027011675017793658,23.644560563959498,0.5228599378865219,0.28429175759556846,10.457198757730437,1.7840113126167298,1.0462935196114427,39.275277202883885,True,True,True,True,False,True,True,PASS
IMM-00569,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.07691321808086925,0.2927427986023295,0.6303439833168013,0.148980769867704,7.278132013034012,196.6938564562406,21.512764615752406,True,200,11,194.70634213021816,0.23350488059414992,0.24354792485081253,none,microfluidic_mix,DDM,0.4386434820422233,dilution,True,True,True,False,0.003306350984773676,0.0031250162590505067,0.004031118064093202,0.0,gradient_insertion,0.6199008365620428,0.2659089306948136,0.2659089306948136,0.9165061899864686,0.9165061899864686,LIGHT,0.5961830059836867,0.4484196766343162,0.008538134183968702,20.658288547405736,0.31037447819066066,0.2881014744749569,6.207489563813214,1.0722911299066638,0.8335423276213353,35.743299138569945,True,True,True,True,False,True,True,PASS
IMM-00570,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,patch,glass,0.1594472068812088,0.16350619685249687,0.6770465962662944,0.06041171858666357,7.761008025728274,160.5311893864404,24.7365127709816,True,50,10,265.4565299544305,0.22654454595766407,0.14447795806828798,none,film_hydration,OG,0.39391846385345414,biobeads,False,True,False,False,0.0,0.011266250779302477,0.0,0.0,none,0.3498599419932049,0.374835790489196,0.374835790489196,0.7678667820991533,0.7678667820991533,LIGHT,0.5100547678584879,0.5553731820093916,0.08218378549746384,17.302391476744216,0.26928725287025074,0.26928725287025074,5.385745057405015,1.0,0.8168854566699754,35.23132468826057,True,True,True,True,True,True,True,PASS
IMM-00571,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.10868253265708057,0.10787396842923214,0.7834434989136874,0.0,7.751622274422728,128.67976880847394,19.889234020502645,True,100,16,92.97221745113136,0.2505960791020219,0.24462552846778943,none,microfluidic_mix,DDM,1.3377283754715203,dialysis,True,True,False,False,0.004355550386262161,0.007889394464350906,0.0,0.0,affinity,0.7876779925749076,0.4891970125173425,0.4891970125173425,1.001329079527775,1.001329079527775,LIGHT,0.7302340427677628,0.7641163568574318,0.06426763300281692,15.796256729542671,0.39517369317481393,0.33306586137233296,7.903473863496279,1.1759100456812046,0.8170348882937931,33.80661813377635,True,True,True,True,False,True,True,PASS
IMM-00572,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,patch,porous_support,0.14043205479074244,0.15851640068738168,0.7010515445218758,0.10654515118938807,7.494270764945741,173.68552816232076,26.827872012694126,True,80,18,252.78804357809662,0.3093819904616651,0.2557469607433163,none,detergent_removal,OG,2.6533857327198613,dialysis,True,False,True,False,0.007666289339961116,0.0,0.0018727402391846336,0.0,asymmetric_support,0.8465570386533875,0.5362880228011462,0.5362880228011462,0.9540759316728782,0.9540759316728782,NONE,0.0,0.06346798400266626,0.06346798400266626,24.59272242769195,0.22145418465435115,0.22145418465435115,4.429083693087023,1.0,0.7786990058427393,35.818765856141155,True,True,True,True,False,True,True,PASS
IMM-00573,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,patch,polymer,0.1208828897018517,0.1577905167173646,0.7213265935807838,0.0,7.196145488475315,210.73965887299303,19.508285277839583,False,0,0,40.0,0.15636766357323897,0.24064350871534704,none,detergent_removal,OG,1.7285248862442295,dialysis,True,True,True,True,0.0031826073265045327,0.020235446182783442,0.0075234469772312955,0.0040168466982562,affinity,0.6400500099953945,0.2632024765740081,0.25406275867815875,0.8326221760506719,0.7857794829536943,NADH,0.1436583729048717,0.31909019904112673,0.0745922334687709,23.326672248573235,0.2568600440366372,0.2431855678812275,5.137200880732744,1.0519575456416397,0.8518862491986713,37.259109014651045,True,True,True,True,False,True,False,CONDITIONAL_PASS
IMM-00574,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.12984715444538844,0.2244780625287514,0.6456747830258601,0.0,7.236680427461037,155.3227288568952,29.02873772414604,True,80,10,80.94669299046289,0.23285520729399642,0.19720939770127396,none,film_hydration,DDM,0.6755124198773627,dilution,True,False,True,False,0.006291483057379806,0.0,0.0032310193024650885,0.0,none,0.49807266809636436,0.24070523366744834,0.24070523366744834,0.8155731541171191,0.8155731541171191,NONE,0.0,0.08590650654093827,0.08590650654093827,24.27759898273541,0.2557790384005656,0.2557790384005656,5.115580768011312,1.0,0.7957895127643984,36.60924923304069,True,True,True,True,False,True,True,PASS
IMM-00575,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.16422786478260837,0.2145486167621611,0.6212235184552305,0.024542856620062392,7.381963273155778,156.266097883074,15.36457431009677,True,100,18,81.41412480918126,0.22558064817999482,0.10109177982696942,none,microfluidic_mix,DDM,1.2550895490737362,dialysis,True,True,True,False,0.005848112956270963,0.011414719408861459,0.011706994631506826,0.0,affinity,0.7043134553679038,0.3298478796042438,0.3298478796042438,0.9835534983874616,0.9835534983874616,LIGHT,0.6290844025619371,0.7335527882352428,0.05635078272206197,21.63648102604664,0.2600557542379641,0.18789845261775734,5.201115084759282,1.3470795511541176,0.9397926131299408,37.11184781549643,True,True,True,True,False,True,True,PASS
IMM-00576,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,patch,polymer,0.09473574842317241,0.22220554434666634,0.6830587072301612,0.05996514292094797,7.742275370862989,253.8705630653832,25.54284026162693,True,100,16,234.28214106369617,0.3715254793460175,0.2683580974453032,mild,film_hydration,OG,0.951347939002692,dialysis,True,True,True,True,0.0032048723332829625,0.0019401261490797973,0.0011254516224811365,0.0008439767723622869,none,0.4310498589170949,0.5590416386492771,0.5307105730138142,0.9680557603631312,0.8407027862583186,NADH,0.20906876256775453,0.225794116635626,0.06903634880067677,23.17446826544363,0.16427558299894066,0.15607657568838293,3.285511659978813,1.0465650088803873,0.8357747801375323,36.71386450213405,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00577,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.13230487438284594,0.13670215943952446,0.7309929661776295,0.007888131954126066,7.571130458880227,162.50573657688477,16.373166518751088,True,100,10,94.97079771884766,0.10394867900545045,0.23650147235491897,none,detergent_removal,OG,1.2532638381699903,dialysis,True,True,True,False,0.003001820660250087,0.0016783290472057626,0.004274792492407212,0.0,gradient_insertion,0.7462415012332899,0.19072381905763428,0.19072381905763428,0.8157164984682107,0.8157164984682107,NADH,0.2051062486012872,0.2236534228288577,0.05108292752841402,23.037724472663182,0.1983212807027273,0.18979136530286506,3.966425614054546,1.0406590394583115,0.8355420484912954,36.80319496145489,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00578,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,patch,porous_support,0.049675188059059655,0.2700216296353336,0.6803031823056067,0.10261126631947129,7.48471760329765,162.331522807782,20.528470595511152,True,50,9,251.5629835121782,0.3882227068546177,0.39293485440292647,mild,film_hydration,DDM,1.0075603432734037,biobeads,True,True,False,False,0.002869723760417045,0.006975150393376116,0.0,0.0,none,0.34125797379167205,0.833348118178716,0.833348118178716,1.1154940141410972,1.1154940141410972,NADH,0.2668841055741053,0.30426689561896003,0.09349017055056766,14.628142422757993,0.28021503603807946,0.27589886347736875,5.604300720761589,1.014586647985016,0.6635874697216468,30.83441844860492,True,True,True,True,False,True,True,PASS
IMM-00579,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.14632237142112461,0.08353707462047116,0.7701405539584042,0.10717356883675538,7.650097357878329,125.30412631240549,26.90615883798201,True,100,13,81.89487717222632,0.1824381380616871,0.11035382987904802,none,detergent_removal,DDM,0.9053903058476543,biobeads,True,True,True,True,0.013181602250570369,0.00738554472920041,0.001412027016659983,0.0005205901049753655,none,0.5018622149831491,0.24483295803725744,0.23993874006932572,0.8847442963519,0.7543207999011315,NADH,0.2819775897095586,0.3738472589770802,0.09462892142782862,18.45982407938808,0.32499774824084204,0.2745454257545108,6.49995496481684,1.1712887659249571,0.8240474511380736,35.74252292151163,True,True,True,True,False,True,True,PASS
IMM-00580,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.09619706075730267,0.17571423920350834,0.728088700039189,0.05533348588121881,7.4220346863690745,203.40583194907936,25.971819384669125,True,100,8,140.26148892168857,0.3440501738601536,0.2436551753665066,mild,microfluidic_mix,DDM,0.6733306537224903,dialysis,False,True,False,True,0.0,0.01053086205483587,0.0,0.0022754763222304583,none,0.6445630218983033,0.7392517219058556,0.6653577925786669,1.0554037315699887,0.9443284286298124,NADH,0.3063785020407684,0.4754397430334434,0.13600884579961972,17.133253745487078,0.2184271684866487,0.21414563603537834,4.368543369732974,1.0182857666013618,0.7665810781048896,33.687536885361034,True,True,True,True,True,True,True,PASS
IMM-00581,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,patch,porous_support,0.13983986779260937,0.08193196665552005,0.7782281655518706,0.007584190735027996,7.271597213508928,130.79541055297452,19.23261756905952,False,0,0,166.69679967767672,0.17690751245247746,0.3955275607735579,none,detergent_removal,DDM,0.7708067476853171,biobeads,True,False,True,False,0.0037976986769714615,0.0,0.001508132145857193,0.0,none,0.4324590874919837,0.22724103197229423,0.22724103197229423,0.7615087393628008,0.7615087393628008,NONE,0.0,0.028019680445480845,0.028019680445480845,23.036848295536974,0.23815132638227504,0.23815132638227504,4.763026527645501,1.0,0.7966148945283734,36.53879343667231,True,True,True,True,False,True,True,PASS
IMM-00582,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.12752554146720016,0.24115483234858034,0.6313196261842194,0.07782103595874233,7.3314490394116465,104.22389577504092,20.906218569268038,True,80,9,65.77179331233327,0.2851014079828794,0.24082733096906883,mild,detergent_removal,OG,0.9572175230137042,dilution,True,False,False,False,0.004934848442810097,0.0,0.0,0.0,none,0.37149223514453195,0.5711914917054498,0.5711914917054498,0.9700952516835076,0.9700952516835076,NONE,0.0,0.13123527974765145,0.13123527974765145,18.358779372577146,0.343754484138334,0.343754484138334,6.87508968276668,1.0,0.6869658485013097,32.90466607961619,True,True,True,True,False,True,True,PASS
IMM-00583,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.17770188256419872,0.18379959741655386,0.6384985200192473,0.10160685174845382,7.101679454556171,75.20018042140312,17.31722932838772,True,50,14,55.50098662415597,0.09270280012855446,0.09742042164662071,none,detergent_removal,CHAPS,1.0508693846511759,biobeads,True,True,False,True,0.002749981997981792,0.004213357696464363,0.0,0.0002779012373833388,gradient_insertion,0.6867026419566294,0.38883186444276135,0.3614984577269141,0.8882373160883192,0.8240718707945522,LIGHT,0.3841521371024937,0.3635374620313108,0.05293673846653557,16.320093512707377,0.2918922764219016,0.27469916980217124,5.837845528438032,1.0583412115862827,0.7688351238307569,34.058066914014596,True,True,True,True,False,True,False,CONDITIONAL_PASS
IMM-00584,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.06572428201789869,0.30952768066795416,0.6247480373141471,0.040920937878567674,7.608588935310208,128.8258778360443,21.02150152269922,True,100,15,62.84233393280788,0.21086612355617568,0.52381069714914,mild,detergent_removal,DDM,0.6750483211564464,dilution,True,False,True,True,0.00844714271406388,0.0,0.004798121507168413,0.003929104987729113,none,0.4797205426801583,0.49355471481975444,0.4552740896852318,0.8910499691566778,0.7899197686387713,NONE,0.0,0.02116762713161679,0.02116762713161679,24.196067151251974,0.28094714085075295,0.2759243692289312,5.618942817015059,1.0169731598479341,0.799737301217826,36.76867453593042,True,True,True,True,False,True,True,PASS
IMM-00585,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.15113774346619402,0.19395687144692697,0.6549053850868789,0.08317095504398424,7.23227931155461,181.84717061424843,26.38885100221622,True,100,17,92.87308175127822,0.25375579684078226,0.12719753854751895,none,detergent_removal,OG,1.247853571433658,dilution,True,True,False,False,0.005935254608452115,0.0015288913848797178,0.0,0.0,none,0.5173583137640495,0.5714257785111068,0.5714257785111068,1.023745937803986,1.023745937803986,NADH,0.12457879073666665,0.15070983911727878,0.060434534872691445,15.829589740374317,0.36070669506406183,0.35546611651061444,7.214133901281237,1.0139575272521275,0.6613136604346223,31.602118831519665,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00586,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.06855153854695381,0.04062116026331907,0.8908273011897271,0.06239835264862772,7.158562430200459,131.7159694838071,26.584156184427044,True,50,14,49.81905850540312,0.20894131136037974,0.6903691266756469,mild,detergent_removal,OG,1.1771604898900183,biobeads,True,True,False,True,0.00679882153779314,0.005585898018509077,0.0,0.0009024795656893362,none,0.3690965840884889,0.7680854676841226,0.7007407784098291,1.119738974293446,0.9393739101378082,NADH,0.16488307065977753,0.17855342566383953,0.05199416010968107,14.811127099693024,0.3326363125340802,0.31603258362070313,6.652726250681605,1.049411068219856,0.6798815652586436,31.919603739718255,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00587,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.18980429934313295,0.11407837392556323,0.6961173267313038,0.0,7.703907273281315,120.61518590598652,27.258027915622726,True,80,13,87.41766959973187,0.2417290276930119,0.18211223145692357,none,detergent_removal,CHAPS,0.6421567822656392,biobeads,True,True,False,True,0.0008476118232573525,0.007429797954042048,0.0,0.002305021423862531,affinity,0.8042040139749199,0.38050894348645864,0.40871744296244994,0.9383255061520488,0.7483205517966937,NADH,0.16805172423618084,0.22935175144179504,0.04067136924524216,17.866782451564234,0.2416922801050174,0.23091790408875193,4.8338456021003475,1.042939845426313,0.7850417339597453,35.03725175214986,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00588,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.11842057961811492,0.17678919711855548,0.7047902232633296,0.01265949154436431,7.50667385918442,190.98489036329525,22.411443904143937,True,80,12,69.04463447214503,0.1418481372323898,0.2059768964466549,none,detergent_removal,OG,0.5428249683533423,biobeads,True,True,True,False,0.005647235438816825,0.01579174592987911,0.0018523322694096692,0.0,affinity,0.7563015367322056,0.21590234351920318,0.21590234351920318,0.8471175433983528,0.8471175433983528,NADH,0.32904447260044845,0.566691831381305,0.03511533051068139,24.36524055394586,0.27938656109013055,0.2205796016573461,5.587731221802611,1.2444386765447486,0.9429852642370008,38.48261244118842,True,True,True,True,False,True,True,PASS
IMM-00589,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.17064119315182694,0.1683210226462302,0.6610377842019429,0.04834647771231009,7.533159571488897,98.06687724183142,18.045382761946982,True,80,18,74.31697040493086,0.2842188975920112,0.2130390968822022,none,microfluidic_mix,OG,0.38514725218409834,dialysis,True,True,True,True,0.004265183095319121,0.002581512144810471,0.011441524962997447,0.0012554525624116474,gradient_insertion,0.8625878334172719,0.19813157939455422,0.16989015867973367,0.7697470605968126,0.6485618210948174,NADH,0.1712412163989186,0.23673374493907165,0.07665542485222457,26.893654878439893,0.2161351468226064,0.19851310497931135,4.322702936452128,1.0806452402246698,0.9093703025185217,39.50362705675481,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00590,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.066303436274385,0.18655438385237566,0.7471421798732393,0.06299672086343847,7.587777278456077,154.73076516862403,22.926346689544815,True,100,9,100.47950270191446,0.22765879400083358,0.25838875987859244,mild,detergent_removal,DDM,1.1813296806467632,biobeads,True,False,False,False,0.0035637909408340004,0.0,0.0,0.0,affinity,0.7617791997931841,0.7466221219784793,0.7466221219784793,1.040455542641049,1.040455542641049,NONE,0.0,0.04938307407456453,0.04938307407456453,18.354670553941038,0.28921241223396965,0.28921241223396965,5.784248244679393,1.0,0.682918073253429,32.50856007714228,True,True,True,True,False,True,True,PASS
IMM-00591,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.16309523531475964,0.21923918604509993,0.6176655786401403,0.1394626173671161,7.02872524581627,146.045558456259,19.674190588537087,True,200,15,230.25373016700357,0.2879217323818606,0.22530276804720892,none,film_hydration,DDM,0.6546676605291124,dialysis,True,True,True,True,0.003810463310495274,0.007307083327031227,0.004958830060975294,0.002818981150956918,affinity,0.7657860578889938,0.2272352011304813,0.1964973649970886,0.8066037174912413,0.7344296683439511,NADH,0.2770664201122304,0.3800317787268743,0.05549564135399658,23.906171633644885,0.3175235605850892,0.29042285855243405,6.350471211701784,1.0873025335796187,0.8825100216819239,38.077185032916724,True,True,True,True,False,True,True,PASS
IMM-00592,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.07294454826618521,0.2644358372847668,0.662619614449048,0.013583954943271593,7.315762513796471,106.328851797906,23.15059977348346,True,50,9,56.44769501842919,0.17967533446230605,0.1423593320951056,none,detergent_removal,OG,1.2153861574132856,biobeads,True,True,True,True,0.006926935953344208,0.009163172231278877,0.0007118815624057467,0.00044046972045070916,none,0.44991710674435337,0.24585132682789923,0.22435871417329603,0.8797438988493451,0.7440134668006392,NADH,0.37291540600662243,0.42270012429062415,0.041258000902092674,22.342113607770905,0.26974150549807413,0.23427056803692115,5.394830109961482,1.1395007598992049,0.8932913998942065,37.75437889027929,True,True,True,True,False,True,True,PASS
